auid,indexed_name,surname,given_name,db_title,doi,cited_by,pub_date,parsed_title,ds_clean,title,affiliation,af_name,af_country,af_city,af_state,af_type,af_postal
-2919092,Curtin S.,Curtin,Suzanne,Foundational tuning: How infants' attention to speech predicts language development,10.1111/cogs.12128,48,2014-11-01,Foundational Tuning: How Infants' Attention to Speech Predicts Language Development,Natural speech preference,,60002306,University of Calgary,Canada,Calgary,AB,univ,T2N 1N4
998447624,Segal O.,Segal,Osnat,Infants’ preference for child-directed speech over time-reversed speech in on-channel and off-channel masking,10.1044/2021_JSLHR-20-00279,0,2021-07-01,Infants’ Preference for Child-Directed Speech Over Time-Reversed Speech in On-Channel and Off-Channel Masking,Natural speech preference,,60005681,Tel Aviv University,Israel,Tel Aviv-Yafo,Tel Aviv District,univ,6997801
1391788898,Kligler N.,Kligler,Nitzan,Infants’ preference for child-directed speech over time-reversed speech in on-channel and off-channel masking,10.1044/2021_JSLHR-20-00279,0,2021-07-01,Infants’ Preference for Child-Directed Speech Over Time-Reversed Speech in On-Channel and Off-Channel Masking,Natural speech preference,,60005681,Tel Aviv University,Israel,Tel Aviv-Yafo,Tel Aviv District,univ,6997801
-1585640803,Kishon-Rabin L.,Kishon-Rabin,Liat,Infants’ preference for child-directed speech over time-reversed speech in on-channel and off-channel masking,10.1044/2021_JSLHR-20-00279,0,2021-07-01,Infants’ Preference for Child-Directed Speech Over Time-Reversed Speech in On-Channel and Off-Channel Masking,Natural speech preference,,60005681,Tel Aviv University,Israel,Tel Aviv-Yafo,Tel Aviv District,univ,6997801
1376137145,Colombo J.,Colombo,John,A method for the measurement of infant auditory selectivity,10.1016/S0163-6383(81)80025-2,55,1981-01-01,A method for the measurement of infant auditory selectivity,Natural speech preference,,60032083,"University at Buffalo, The State University of New York",United States,Buffalo,NY,univ,14260-1660
-1585864324,Bundy R.S.,Bundy,Robert S.,A method for the measurement of infant auditory selectivity,10.1016/S0163-6383(81)80025-2,55,1981-01-01,A method for the measurement of infant auditory selectivity,Natural speech preference,,60032083,"University at Buffalo, The State University of New York",United States,Buffalo,NY,univ,14260-1660
-1179539098,Smith L.,Smith,Linda,Infants rapidly learn word-referent mappings via cross-situational statistics,10.1016/j.cognition.2007.06.010,559,2008-03-01,Infants rapidly learn word-referent mappings via cross-situational statistics,Cross-situational word learning,,60021121,Indiana University Bloomington,United States,Bloomington,IN,univ,47405-7000
-1147245384,Yu C.,Yu,Chen,Infants rapidly learn word-referent mappings via cross-situational statistics,10.1016/j.cognition.2007.06.010,559,2008-03-01,Infants rapidly learn word-referent mappings via cross-situational statistics,Cross-situational word learning,,60021121,Indiana University Bloomington,United States,Bloomington,IN,univ,47405-7000
-1147245384,Yu C.,Yu,Chen,What you learn is what you see: Using eye movements to study infant cross-situational word learning,10.1111/j.1467-7687.2010.00958.x,103,2011-03-01,What you learn is what you see: using eye movements to study infant cross-situational word learning,Cross-situational word learning,,60021121,Indiana University Bloomington,United States,Bloomington,IN,univ,47405-7000
-1179539098,Smith L.B.,Smith,Linda B.,What you learn is what you see: Using eye movements to study infant cross-situational word learning,10.1111/j.1467-7687.2010.00958.x,103,2011-03-01,What you learn is what you see: using eye movements to study infant cross-situational word learning,Cross-situational word learning,,60021121,Indiana University Bloomington,United States,Bloomington,IN,univ,47405-7000
-368513448,Scott R.M.,Scott,Rose M.,2.5-Year-olds use cross-situational consistency to learn verbs under referential uncertainty,10.1016/j.cognition.2011.10.010,72,2012-02-01,2.5-Year-olds use cross-situational consistency to learn verbs under referential uncertainty,Cross-situational word learning,,60009164,UC Merced,United States,Merced,CA,univ,95343-5001
43722052,Fisher C.,Fisher,Cynthia,2.5-Year-olds use cross-situational consistency to learn verbs under referential uncertainty,10.1016/j.cognition.2011.10.010,72,2012-02-01,2.5-Year-olds use cross-situational consistency to learn verbs under referential uncertainty,Cross-situational word learning,,60000745,University of Illinois Urbana-Champaign,United States,Urbana,IL,univ,61801-3444
-1584385868,McGregor K.K.,McGregor,Karla K.,Children with ASD can use gaze in support of word recognition and learning,10.1111/jcpp.12073,24,2013-07-01,Children with ASD can use gaze in support of word recognition and learning,Cross-situational word learning,,60024324,University of Iowa,United States,Iowa City,IA,univ,52242-1396
-2135150064,Rost G.,Rost,Gwyneth,Children with ASD can use gaze in support of word recognition and learning,10.1111/jcpp.12073,24,2013-07-01,Children with ASD can use gaze in support of word recognition and learning,Cross-situational word learning,,60024324,University of Iowa,United States,Iowa City,IA,univ,52242-1396
-2135150064,Rost G.,Rost,Gwyneth,Children with ASD can use gaze in support of word recognition and learning,10.1111/jcpp.12073,24,2013-07-01,Children with ASD can use gaze in support of word recognition and learning,Cross-situational word learning,,60014313,University of Massachusetts Amherst,United States,Amherst MA,MA,univ,01003-9290
-834022748,Arenas R.,Arenas,Rick,Children with ASD can use gaze in support of word recognition and learning,10.1111/jcpp.12073,24,2013-07-01,Children with ASD can use gaze in support of word recognition and learning,Cross-situational word learning,,60024324,University of Iowa,United States,Iowa City,IA,univ,52242-1396
1722576532,Farris-Trimble A.,Farris-Trimble,Ashley,Children with ASD can use gaze in support of word recognition and learning,10.1111/jcpp.12073,24,2013-07-01,Children with ASD can use gaze in support of word recognition and learning,Cross-situational word learning,,60024324,University of Iowa,United States,Iowa City,IA,univ,52242-1396
-1583849003,Stiles D.,Stiles,Derek,Children with ASD can use gaze in support of word recognition and learning,10.1111/jcpp.12073,24,2013-07-01,Children with ASD can use gaze in support of word recognition and learning,Cross-situational word learning,,60024324,University of Iowa,United States,Iowa City,IA,univ,52242-1396
-1583849003,Stiles D.,Stiles,Derek,Children with ASD can use gaze in support of word recognition and learning,10.1111/jcpp.12073,24,2013-07-01,Children with ASD can use gaze in support of word recognition and learning,Cross-situational word learning,,60002032,Rush University,United States,Chicago,IL,univ,60612-3806
256134016,Suanda S.H.,Suanda,Sumarga H.,Cross-situational statistical word learning in young children,10.1016/j.jecp.2014.06.003,58,2014-01-01,Cross-situational statistical word learning in young children,Cross-situational word learning,,60021121,Indiana University Bloomington,United States,Bloomington,IN,univ,47405-7000
256134016,Suanda S.H.,Suanda,Sumarga H.,Cross-situational statistical word learning in young children,10.1016/j.jecp.2014.06.003,58,2014-01-01,Cross-situational statistical word learning in young children,Cross-situational word learning,,60000928,Emory University,United States,Atlanta,GA,univ,30322-1061
409568852,Mugwanya N.,Mugwanya,Nassali,Cross-situational statistical word learning in young children,10.1016/j.jecp.2014.06.003,58,2014-01-01,Cross-situational statistical word learning in young children,Cross-situational word learning,,60000928,Emory University,United States,Atlanta,GA,univ,30322-1061
-1986074435,Namy L.L.,Namy,Laura L.,Cross-situational statistical word learning in young children,10.1016/j.jecp.2014.06.003,58,2014-01-01,Cross-situational statistical word learning in young children,Cross-situational word learning,,60000928,Emory University,United States,Atlanta,GA,univ,30322-1061
250761652,Woodard K.,Woodard,Kristina,Two- and Three-Year-Olds Track a Single Meaning During Word Learning: Evidence for Propose-but-Verify,10.1080/15475441.2016.1140581,29,2016-07-02,Two- and Three-Year-Olds Track a Single Meaning During Word Learning: Evidence for Propose-but-Verify,Cross-situational word learning,,60006297,University of Pennsylvania,United States,Philadelphia,PA,univ,19104-6303
-1986881951,Gleitman L.R.,Gleitman,Lila R.,Two- and Three-Year-Olds Track a Single Meaning During Word Learning: Evidence for Propose-but-Verify,10.1080/15475441.2016.1140581,29,2016-07-02,Two- and Three-Year-Olds Track a Single Meaning During Word Learning: Evidence for Propose-but-Verify,Cross-situational word learning,,60006297,University of Pennsylvania,United States,Philadelphia,PA,univ,19104-6303
-1987693592,Trueswell J.C.,Trueswell,John C.,Two- and Three-Year-Olds Track a Single Meaning During Word Learning: Evidence for Propose-but-Verify,10.1080/15475441.2016.1140581,29,2016-07-02,Two- and Three-Year-Olds Track a Single Meaning During Word Learning: Evidence for Propose-but-Verify,Cross-situational word learning,,60006297,University of Pennsylvania,United States,Philadelphia,PA,univ,19104-6303
-2083030322,Fitneva S.A.,Fitneva,Stanka A.,Developmental Changes in Cross-Situational Word Learning: The Inverse Effect of Initial Accuracy,10.1111/cogs.12322,12,2017-02-01,Developmental Changes in Cross-Situational Word Learning: The Inverse Effect of Initial Accuracy,Cross-situational word learning,,60016005,Queen’s University,Canada,Kingston,ON,univ,K7L 3N6
-1487409296,Christiansen M.H.,Christiansen,Morten H.,Developmental Changes in Cross-Situational Word Learning: The Inverse Effect of Initial Accuracy,10.1111/cogs.12322,12,2017-02-01,Developmental Changes in Cross-Situational Word Learning: The Inverse Effect of Initial Accuracy,Cross-situational word learning,,60007776,Cornell University,United States,Ithaca,NY,univ,14853-0001
1359597004,Aravind A.,Aravind,Athulya,Fast mapping word meanings across trials: Young children forget all but their first guess,10.1016/j.cognition.2018.04.008,17,2018-08-01,Fast mapping word meanings across trials: Young children forget all but their first guess,Cross-situational word learning,,60022195,Massachusetts Institute of Technology,United States,Cambridge,MA,univ,02139-4301
-1487146217,de Villiers J.,de Villiers,Jill,Fast mapping word meanings across trials: Young children forget all but their first guess,10.1016/j.cognition.2018.04.008,17,2018-08-01,Fast mapping word meanings across trials: Young children forget all but their first guess,Cross-situational word learning,,60001525,Smith College,United States,Northampton,MA,univ,01063-6304
885576652,Pace A.,Pace,Amy,Fast mapping word meanings across trials: Young children forget all but their first guess,10.1016/j.cognition.2018.04.008,17,2018-08-01,Fast mapping word meanings across trials: Young children forget all but their first guess,Cross-situational word learning,,60015481,University of Washington,United States,Seattle,WA,univ,98195-9505
1367309498,Valentine H.,Valentine,Hannah,Fast mapping word meanings across trials: Young children forget all but their first guess,10.1016/j.cognition.2018.04.008,17,2018-08-01,Fast mapping word meanings across trials: Young children forget all but their first guess,Cross-situational word learning,,60015481,University of Washington,United States,Seattle,WA,univ,98195-9505
