study_ID,long_cite,short_cite,doi,peer_reviewed,coder1,coder2,expt_num,expt_condition,same_infant,response_mode,task,exposure_phase,method,dependent_measure,participant_design,native_lang1,native_lang2,test_lang1,percentV_tl1,deltaC_tl1,deltaV_tl1,VarcoC_tl1,VarcoV_tl1,nPVI-C_tl1,nPVI-V_tl1,nPVI-CV_tl1,rPVI-C_tl1,rPVI-V_tl1,rPVI-CV_tl1,nFinalC_tl1,nFinalV_tl1,nFinalCV_tl1,speechrate_tl1,test_lang2,percentV_tl2,deltaC_tl2,deltaV_tl2,VarcoC_tl2,VarcoV_tl2,nPVI-C_tl2,nPVI-V_tl2,nPVI-CV_tl2,rPVI-C_tl2,rPVI-V_tl2,rPVI-CV_tl2,nFinalC_tl2,nFinalV_tl2,nFinalCV_tl2,speechrate_tl2,test_lang_lab,rhythm_contrast,native_lang,native_accent,same_lang,rhythm_class,speech_manip,speech_manip_specific,trial_control,num_trials,infant_type,modality,same_speaker,register,group_name_1,group_name_2,n_1,n_2,n_excluded_1,n_excluded_2,mean_age_1,age_range_1,mean_age_2,age_range_2,gender_1,gender_2,x_1,x_2,SD_1,SD_2,corr,r,t,F,d,d_var,g,g_SE,p_val_reported,all_null,imprecise,source_of_data,source_of_durational_metrics,stimuli_link,paper_link,data_link,comments,controlled for speech rate?
"pena10
","Pena, M., Pittaluga, E., & Mehler, J. (2010). Language acquisition in premature and full-term infants. Proceedings of the National Academy of Sciences, 107(8), 3823-3828. https://doi.org/10.1073/pnas.0914326107",Pena et al. (2010),10.1073/pnas.0914326107,yes,LG,,1,FT6_gamma_spanjap,FT6,EEG,discrim,test_only,PA,mean_amplitude,within_two,Chilean Spanish,,Chilean Spanish,,,,,,,,,,,,,,,,Japanese,52.66842,41.5195,41.0355,,56,,38.736,,50.49975,,,,,,6.5,SpCh-Ja,native_forclassforeign,yesno,yesno,lang,diff,none,none,fixed,,typical,audio,diff,ADS,test_lang1,test_lang2,15,,8,,182.64,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/file/d/1iHQiG_hnIt27YNEroYRP87VJml27X9Oi/view?usp=sharing,,"""main effect of language [F(1.02, 55.8) = 5.7, P<0.01] with greater gamma-band power for Spanish and Italian than for Japanese (P<0.01 and P< 0.04, respectively)."" (p. 3824)",no
"pena10
","Pena, M., Pittaluga, E., & Mehler, J. (2010). Language acquisition in premature and full-term infants. Proceedings of the National Academy of Sciences, 107(8), 3823-3828. https://doi.org/10.1073/pnas.0914326107",Pena et al. (2010),10.1073/pnas.0914326107,yes,LG,,1,FT6_p200latency_spanjap,FT6,EEG,discrim,test_only,PA,mean_latency,within_two,Chilean Spanish,,Chilean Spanish,,,,,,,,,,,,,,,,Japanese,52.66842,41.5195,41.0355,,56,,38.736,,50.49975,,,,,,6.5,SpCh-Ja,native_forclassforeign,yesno,yesno,lang,diff,none,none,fixed,,typical,audio,diff,ADS,test_lang1,test_lang2,15,,8,,182.64,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/file/d/1iHQiG_hnIt27YNEroYRP87VJml27X9Oi/view?usp=sharing,,,no
"pena10
","Pena, M., Pittaluga, E., & Mehler, J. (2010). Language acquisition in premature and full-term infants. Proceedings of the National Academy of Sciences, 107(8), 3823-3828. https://doi.org/10.1073/pnas.0914326107",Pena et al. (2010),10.1073/pnas.0914326107,yes,LG,,1,FT6_p200amplitude_spanjap,FT6,EEG,discrim,test_only,PA,mean_amplitude,within_two,Chilean Spanish,,Chilean Spanish,,,,,,,,,,,,,,,,Japanese,52.66842,41.5195,41.0355,,56,,38.736,,50.49975,,,,,,6.5,SpCh-Ja,native_forclassforeign,yesno,yesno,lang,diff,none,none,fixed,,typical,audio,diff,ADS,test_lang1,test_lang2,15,,8,,182.64,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/file/d/1iHQiG_hnIt27YNEroYRP87VJml27X9Oi/view?usp=sharing,,,no
"pena10
","Pena, M., Pittaluga, E., & Mehler, J. (2010). Language acquisition in premature and full-term infants. Proceedings of the National Academy of Sciences, 107(8), 3823-3828. https://doi.org/10.1073/pnas.0914326107",Pena et al. (2010),10.1073/pnas.0914326107,yes,LG,,1,FT6_gamma_italjap,FT6,EEG,discrim,test_only,PA,mean_amplitude,within_two,Chilean Spanish,,Italian,48.82214,46.03735,41.75257,50.40455,53.30909,,47.546,,52.07357,,,,,,6.8,Japanese,52.66842,41.5195,41.0355,,56,,38.736,,50.49975,,,,,,6.5,It-Ja,natclassforeign_forclassforeign,nono,nono,lang,diff,none,none,fixed,,typical,audio,diff,ADS,test_lang1,test_lang2,15,,8,,182.64,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/file/d/1iHQiG_hnIt27YNEroYRP87VJml27X9Oi/view?usp=sharing,,"""main effect of language [F(1.02, 55.8) = 5.7, P<0.01] with greater gamma-band power for Spanish and Italian than for Japanese (P<0.01 and P< 0.04, respectively)."" (p. 3824)",no
"pena10
","Pena, M., Pittaluga, E., & Mehler, J. (2010). Language acquisition in premature and full-term infants. Proceedings of the National Academy of Sciences, 107(8), 3823-3828. https://doi.org/10.1073/pnas.0914326107",Pena et al. (2010),10.1073/pnas.0914326107,yes,LG,,1,FT6_p200latency_italjap,FT6,EEG,discrim,test_only,PA,mean_latency,within_two,Chilean Spanish,,Italian,48.82214,46.03735,41.75257,50.40455,53.30909,,47.546,,52.07357,,,,,,6.8,Japanese,52.66842,41.5195,41.0355,,56,,38.736,,50.49975,,,,,,6.5,It-Ja,natclassforeign_forclassforeign,nono,nono,lang,diff,none,none,fixed,,typical,audio,diff,ADS,test_lang1,test_lang2,15,,8,,182.64,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/file/d/1iHQiG_hnIt27YNEroYRP87VJml27X9Oi/view?usp=sharing,,,no
"pena10
","Pena, M., Pittaluga, E., & Mehler, J. (2010). Language acquisition in premature and full-term infants. Proceedings of the National Academy of Sciences, 107(8), 3823-3828. https://doi.org/10.1073/pnas.0914326107",Pena et al. (2010),10.1073/pnas.0914326107,yes,LG,,1,FT6_p200amplitude_italjap,FT6,EEG,discrim,test_only,PA,mean_amplitude,within_two,Chilean Spanish,,Italian,48.82214,46.03735,41.75257,50.40455,53.30909,,47.546,,52.07357,,,,,,6.8,Japanese,52.66842,41.5195,41.0355,,56,,38.736,,50.49975,,,,,,6.5,It-Ja,natclassforeign_forclassforeign,nono,nono,lang,diff,none,none,fixed,,typical,audio,diff,ADS,test_lang1,test_lang2,15,,8,,182.64,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/file/d/1iHQiG_hnIt27YNEroYRP87VJml27X9Oi/view?usp=sharing,,,no
ramus00,"Ramus, F., Hauser, M. D., Miller, C., Morris, D., & Mehler, J. (2000). Language discrimination by human newborns and by cotton-top tamarin monkeys. Science, 288(5464), 349-351. https://doi.org/10.1126/science.288.5464.349
",Ramus et al. (2000),10.1126/science.288.5464.349,yes,LG,,1,1,1,behavior,discrim,habituation,HAS,sucking_rate,between,Parisian French,,Dutch,41.6701,50.52408,46.50909,44.93071,64.453,,77.65638,,52.80688,,,,,,6,Japanese,52.66842,41.5195,41.0355,,56,,38.736,,50.49975,,,,,,6.5,Du-Ja,between_forclassforeigns,nono,nono,lang,diff,none,none,infant_training,1,typical,audio,diff,ADS,speaker_switch,language_switch,16,16,21,21,2.792,3,2.792,3,0.438,0.438,22.903,20.255,13.920,14.167,,,,,,,,,,,,figure,,,https://drive.google.com/file/d/1pgxhvPZZMvGNA-DcYByjWo2M34_kmS5t/view?usp=sharing,https://drive.google.com/drive/folders/1225E6u-LXkZFan0g5DXMR_vFZBZsfNJz?usp=sharing,x and SD extracted from Fig 1 A p. 350; reported as F<1,yes
ramus00,"Ramus, F., Hauser, M. D., Miller, C., Morris, D., & Mehler, J. (2000). Language discrimination by human newborns and by cotton-top tamarin monkeys. Science, 288(5464), 349-351. https://doi.org/10.1126/science.288.5464.349
",Ramus et al. (2000),10.1126/science.288.5464.349,yes,LG,,2,2,2,behavior,discrim,habituation,HAS,sucking_rate,between,Parisian French,,Dutch,41.6701,50.52408,46.50909,44.93071,64.453,,77.65638,,52.80688,,,,,,6,Japanese,52.66842,41.5195,41.0355,,56,,38.736,,50.49975,,,,,,6.5,Du-Ja,between_forclassforeigns,nono,nono,lang,diff,segmental,saltanaj,infant_training,1,typical,audio,diff,ADS,speaker_switch,language_switch,16,16,10,10,3.333,3,3.333,3,0.5,0.5,17.249,25.922,13.267,18.648,,,,6.300,,,,,0.018,,,figure,,,https://drive.google.com/file/d/1pgxhvPZZMvGNA-DcYByjWo2M34_kmS5t/view?usp=sharing,https://drive.google.com/drive/folders/1225E6u-LXkZFan0g5DXMR_vFZBZsfNJz?usp=sharing,x and SD extracted from Fig 1 B p. 350,yes
ramus00,"Ramus, F., Hauser, M. D., Miller, C., Morris, D., & Mehler, J. (2000). Language discrimination by human newborns and by cotton-top tamarin monkeys. Science, 288(5464), 349-351. https://doi.org/10.1126/science.288.5464.349
",Ramus et al. (2000),10.1126/science.288.5464.349,yes,LG,,3,3,3,behavior,discrim,habituation,HAS,sucking_rate,between,Parisian French,,Dutch,41.6701,50.52408,46.50909,44.93071,64.453,,77.65638,,52.80688,,,,,,6,Japanese,52.66842,41.5195,41.0355,,56,,38.736,,50.49975,,,,,,6.5,Du-Ja,between_forclassforeigns,nono,nono,lang,diff,backwards,backwards,infant_training,1,typical,audio,diff,ADS,speaker_switch,language_switch,16,16,3.5,3.5,3.5,3,3.5,3,,,27.965,23.684,19.681,16.159,,,,,,,,,,,,figure,,,https://drive.google.com/file/d/1pgxhvPZZMvGNA-DcYByjWo2M34_kmS5t/view?usp=sharing,https://drive.google.com/drive/folders/1225E6u-LXkZFan0g5DXMR_vFZBZsfNJz?usp=sharing,mean_age inferred as 3.5 because age range 2-5 days; x and SD extracted from Fig 1 C p. 350; reported as F<1,yes
ramus02,"Ramus, F. (2002). Language discrimination by newborns: Teasing apart phonotactic, rhythmic, and intonational cues. Annual Review of Language Acquisition, 2, 85-115. https://doi.org/10.1075/arla.2.05ram
",Ramus (2002),10.1075/arla.2.05ram,yes,LG,,3,3,3,behavior,discrim,habituation,HAS,sucking_rate,between,Parisian French,,Dutch,41.6701,50.52408,46.50909,44.93071,64.453,,77.65638,,52.80688,,,,,,6,Japanese,52.66842,41.5195,41.0355,,56,,38.736,,50.49975,,,,,,6.5,Du-Ja,between_forclassforeigns,nono,nono,lang,diff,segmen_inton,sasasa/intonation_matched,infant_training,1,typical,audio,diff,ADS,speaker_switch,language_switch,20,20,10,10,2.75,3,2.75,3,0.525,0.525,23.053,28.131,15.470,15.413,,,,,,,,,,,,figure,,,https://drive.google.com/file/d/1I6hEaJuUMr_OsUfsVRCtAdB4BDdwLlIr/view?usp=sharing,https://drive.google.com/drive/folders/1225E6u-LXkZFan0g5DXMR_vFZBZsfNJz?usp=sharing,x and SD extracted from Fig 6 p. 10; reported as F<1,yes
ramus02,"Ramus, F. (2002). Language discrimination by newborns: Teasing apart phonotactic, rhythmic, and intonational cues. Annual Review of Language Acquisition, 2, 85-115. https://doi.org/10.1075/arla.2.05ram
",Ramus (2002),10.1075/arla.2.05ram,yes,LG,,4,4,4,behavior,discrim,habituation,HAS,sucking_rate,between,Parisian French,,Dutch,41.6701,50.52408,46.50909,44.93071,64.453,,77.65638,,52.80688,,,,,,6,Japanese,52.66842,41.5195,41.0355,,56,,38.736,,50.49975,,,,,,6.5,Du-Ja,between_forclassforeigns,nono,nono,lang,diff,segmen_inton,saltanaj/intonation_matched,infant_training,1,typical,audio,diff,ADS,speaker_switch,language_switch,20,20,22,22,2.833,3,2.833,3,0.475,0.475,23.771,26.024,13.052,14.898,,,,1.460,,,,,0.240,,,figure,,,https://drive.google.com/file/d/1I6hEaJuUMr_OsUfsVRCtAdB4BDdwLlIr/view?usp=sharing,https://drive.google.com/drive/folders/1225E6u-LXkZFan0g5DXMR_vFZBZsfNJz?usp=sharing,x and SD extracted from Fig 7 p. 11,yes
sato12,"Sato, H., Hirabayashi, Y., Tsubokura, H., Kanai, M., Ashida, T., Konishi, I., Uchida‐Ota, M., Konishi, Y., & Maki, A. (2012). Cerebral hemodynamics in newborn infants exposed to speech sounds: A whole‐head optical topography study. Human Brain Mapping, 33(9), 2092-2103. https://doi.org/10.1002/hbm.21350",Sato et al. (2012),10.1002/hbm.21350,yes,LG,,1,forwards_oxy,1,NIRS,pref,test_only,PA,mean_amplitude,within_two,Japanese,,Japanese,52.66842,41.5195,41.0355,,56,,38.736,,50.49975,,,,,,6.5,Trans-Atlantic English,51.72431,55.24552,56.43405,56.84705,56.91135,,60.90198,49,63.2247,40.971,110.992,1.03,1.59,1.302,5.480166,Ja-EnTA,native_forclassforeign,yesno,yesno,lang,diff,none,none,fixed,12,typical,audio,same,IDS,test_lang1,test_lang2,15,,2,,4.4,6,,,0.353,,0.090,0.091,0.098,0.103,0.151,,0.032,,,,,,,Y,Y,authors,,,https://drive.google.com/file/d/1-3OAdYuoQwPUFtICdfN4e2cVG5PsbVZY/view?usp=sharing,https://drive.google.com/drive/folders/1dn9u4BwvjoMymWGy2y3sggeejZNtuDde?usp=sharing,"x, SD, corr and t calculated from raw data for oxy channels 17, 36, 44, 46 provided by Sato (email 22/04); data from all other channels unavailable (email 31/05) and null result here contradicts p<0.001 reported in paper for all channels (p. 2098)",no
shafer99,"Shafer, V. L., Shucard, D. W., & Jaeger, J. J. (1999). Electrophysiological indices of cerebral specialization and the role of prosody in language acquisition in 3‐month‐old infants. Developmental Neuropsychology, 15(1), 73-109. https://doi.org/10.1080/87565649909540740
",Shafer et al. (1999),10.1080/87565649909540740,yes,LG,,1,parAAPl3_1,1,EEG,pref,test_only,PA,peak_amplitude,within_two,Inland Northern American English (Buffalo),,Mid-Atlantic American English (Philadelphia/Washington D.C.),50.25,56.85,57.77,57.79,56.18,,58.95,,66.86,,,,,,6.62,Italian,48.82214,46.03735,41.75257,50.40455,53.30909,,47.546,,52.07357,,,,,,6.8,EnAmMidat-It,native_forclassforeign,yesno,,lang,diff,none,none,fixed,6,typical,audio,same,,test_lang1,test_lang2,24,,7,,104,,,,0.5,,-0.500,0.750,1.054,0.992,,,,,,,,,,,,paper,,,https://drive.google.com/file/d/1wEKOblcZQ32GargqOR7ayeIdHQGViC7e/view?usp=sharing,https://drive.google.com/drive/folders/1590tAa0j0qCqmGBBZUxcghY1FQ2tuf_P?usp=sharing,means and SDs extracted from Table 2 p. 89,no
shafer99,"Shafer, V. L., Shucard, D. W., & Jaeger, J. J. (1999). Electrophysiological indices of cerebral specialization and the role of prosody in language acquisition in 3‐month‐old infants. Developmental Neuropsychology, 15(1), 73-109. https://doi.org/10.1080/87565649909540740
",Shafer et al. (1999),10.1080/87565649909540740,yes,LG,,1,parAAPl4_1,1,EEG,pref,test_only,PA,peak_amplitude,within_two,Inland Northern American English (Buffalo),,Mid-Atlantic American English (Philadelphia/Washington D.C.),50.25,56.85,57.77,57.79,56.18,,58.95,,66.86,,,,,,6.62,Italian,48.82214,46.03735,41.75257,50.40455,53.30909,,47.546,,52.07357,,,,,,6.8,EnAmMidat-It,native_forclassforeign,yesno,,lang,diff,none,none,fixed,6,typical,audio,same,,test_lang1,test_lang2,24,,7,,104,,,,0.5,,,,,,,,,-4.390,,,,,0.048,,,other,,,https://drive.google.com/file/d/1wEKOblcZQ32GargqOR7ayeIdHQGViC7e/view?usp=sharing,https://drive.google.com/drive/folders/1590tAa0j0qCqmGBBZUxcghY1FQ2tuf_P?usp=sharing,F and p from Shafer 1994 Chapter 4 p. 83; reversed F sign based on all other F values from this study,no
shafer99,"Shafer, V. L., Shucard, D. W., & Jaeger, J. J. (1999). Electrophysiological indices of cerebral specialization and the role of prosody in language acquisition in 3‐month‐old infants. Developmental Neuropsychology, 15(1), 73-109. https://doi.org/10.1080/87565649909540740
",Shafer et al. (1999),10.1080/87565649909540740,yes,LG,,1,tempCzPk4_1,1,EEG,pref,test_only,PA,peak_amplitude,within_two,Inland Northern American English (Buffalo),,Mid-Atlantic American English (Philadelphia/Washington D.C.),50.25,56.85,57.77,57.79,56.18,,58.95,,66.86,,,,,,6.62,Italian,48.82214,46.03735,41.75257,50.40455,53.30909,,47.546,,52.07357,,,,,,6.8,EnAmMidat-It,native_forclassforeign,yesno,,lang,diff,none,none,fixed,6,typical,audio,same,,test_lang1,test_lang2,24,,7,,104,,,,0.5,,1.100,-0.100,1.152,1.097,,,,-4.320,,,,,0.049,,,paper,,,https://drive.google.com/file/d/1wEKOblcZQ32GargqOR7ayeIdHQGViC7e/view?usp=sharing,https://drive.google.com/drive/folders/1590tAa0j0qCqmGBBZUxcghY1FQ2tuf_P?usp=sharing,means and SDs extracted from Table 4 p. 91; reversed F sign,no
shafer99,"Shafer, V. L., Shucard, D. W., & Jaeger, J. J. (1999). Electrophysiological indices of cerebral specialization and the role of prosody in language acquisition in 3‐month‐old infants. Developmental Neuropsychology, 15(1), 73-109. https://doi.org/10.1080/87565649909540740
",Shafer et al. (1999),10.1080/87565649909540740,yes,LG,,2,frontAAPk3_2,1,EEG,pref,test_only,PA,peak_amplitude,within_two,Inland Northern American English (Buffalo),,Midland American English,50.27,59.46,59.64,58.32,55.7,,58.72,,70.4,,,,,,5.36,Dutch,41.6701,50.52408,46.50909,44.93071,64.453,,77.65638,,52.80688,,,,,,6,EnAmMidl-Du,native_natclassforeign,yesno,,lang,same,none,none,fixed,6,typical,audio,same,,test_lang1,test_lang2,24,,7,,104,,,,0.5,,2,0.8,1.377808,1.362912,,,,-5.99,,,,,0.22,,,paper,,,https://drive.google.com/file/d/1wEKOblcZQ32GargqOR7ayeIdHQGViC7e/view?usp=sharing,https://drive.google.com/drive/folders/1590tAa0j0qCqmGBBZUxcghY1FQ2tuf_P?usp=sharing,means and SDs extracted from Table 6 p. 93; reversed F sign,no
shafer99,"Shafer, V. L., Shucard, D. W., & Jaeger, J. J. (1999). Electrophysiological indices of cerebral specialization and the role of prosody in language acquisition in 3‐month‐old infants. Developmental Neuropsychology, 15(1), 73-109. https://doi.org/10.1080/87565649909540740
",Shafer et al. (1999),10.1080/87565649909540740,yes,LG,,2,tempCzPk4_2,1,EEG,pref,test_only,PA,peak_amplitude,within_two,Inland Northern American English (Buffalo),,Midland American English,50.27,59.46,59.64,58.32,55.7,,58.72,,70.4,,,,,,5.36,Dutch,41.6701,50.52408,46.50909,44.93071,64.453,,77.65638,,52.80688,,,,,,6,EnAmMidl-Du,native_natclassforeign,yesno,,lang,same,none,none,fixed,6,typical,audio,same,,test_lang1,test_lang2,24,,7,,104,,,,0.5,,2.35,0.175,1.325116,1.348235,,,,-8.12,,,,,0.009,,,paper,,,https://drive.google.com/file/d/1wEKOblcZQ32GargqOR7ayeIdHQGViC7e/view?usp=sharing,https://drive.google.com/drive/folders/1590tAa0j0qCqmGBBZUxcghY1FQ2tuf_P?usp=sharing,means and SDs extracted from Table 7 p. 94; reversed F sign,no
soderstrom,"Soderstrom, M., Xu Rattanasone, N., Demuth, K., & Seidl, A. (unpublished). Unpublished data.",Soderstrom et al. (unpublished),,no,LG,,1,1,1,behavior,pref,test_only,HPP,looking_time,within_two,Canadian English (Manitoba),,Canadian English (Manitoba),49.12573,56.815,53.31,58.42,53.4668,,57.01,,67.25668,,,,,,5.676919,Australian English,43.71111,64.7,46.39444,63,51.72727,67,71.15455,,49.4,,,,,,5.12,EnCa-EnAu,native_nonnatdialect,yesyes,yesno,accent,same,none,none,infant_test,16,typical,audio,diff,,test_lang1,test_lang2,28,,,,158.5,59,,,0.536,,8.994,8.762,3.575,3.611,0.495,,-0.339,,,,,,,,Y,authors,,https://drive.google.com/drive/folders/1xgh-p6Vua9_x1u8husnE_qNPAtEI9YGT?usp=sharing,,https://drive.google.com/drive/folders/10f_sWZR3YhKquITH8cQIY3IT57ZN5HPN?usp=sharing,"Most babies tested in both natural/lpf (exclusions due to fuss-outs) and some dependence where babies were tested both at 5m and 7m; partial data excluded; Study details from Soderstrom, emails 23/04/2020 and 01/06/2020",no
soderstrom,"Soderstrom, M., Xu Rattanasone, N., Demuth, K., & Seidl, A. (unpublished). Unpublished data.",Soderstrom et al. (unpublished),,no,LG,,2,2,1,behavior,pref,test_only,HPP,looking_time,within_two,Canadian English (Manitoba),,Canadian English (Manitoba),49.12573,56.815,53.31,58.42,53.4668,,57.01,,67.25668,,,,,,5.676919,Australian English,43.71111,64.7,46.39444,63,51.72727,67,71.15455,,49.4,,,,,,5.12,EnCa-EnAu,native_nonnatdialect,yesyes,yesno,accent,same,segmental,lpf,infant_test,16,typical,audio,diff,,test_lang1,test_lang2,26,,,,157.9231,35,,,0.538,,7.143,7.440,2.437,2.463,0.760,,0.892,,,,,,,,Y,authors,,https://drive.google.com/drive/folders/1xgh-p6Vua9_x1u8husnE_qNPAtEI9YGT?usp=sharing,,https://drive.google.com/drive/folders/10f_sWZR3YhKquITH8cQIY3IT57ZN5HPN?usp=sharing,"Most babies tested in both natural/lpf (exclusions due to fuss-outs) and some dependence where babies were tested both at 5m and 7m; partial data excluded; Study details from Soderstrom, emails 23/04/2020 and 01/06/2020",no
soderstrom,"Soderstrom, M., Xu Rattanasone, N., Demuth, K., & Seidl, A. (unpublished). Unpublished data.",Soderstrom et al. (unpublished),,no,LG,,3,3,3,behavior,pref,test_only,HPP,looking_time,within_two,Canadian English (Manitoba),,Canadian English (Manitoba),49.12573,56.815,53.31,58.42,53.4668,,57.01,,67.25668,,,,,,5.676919,Australian English,43.71111,64.7,46.39444,63,51.72727,67,71.15455,,49.4,,,,,,5.12,EnCa-EnAu,native_nonnatdialect,yesyes,yesno,accent,same,none,none,infant_test,16,typical,audio,diff,,test_lang1,test_lang2,36,,,,214.5833,51,,,0.556,,9.078,9.374,2.658,2.492,0.715,,0.912,,,,,,,,Y,authors,,https://drive.google.com/drive/folders/1xgh-p6Vua9_x1u8husnE_qNPAtEI9YGT?usp=sharing,,https://drive.google.com/drive/folders/10f_sWZR3YhKquITH8cQIY3IT57ZN5HPN?usp=sharing,"Most babies tested in both natural/lpf (exclusions due to fuss-outs) and some dependence where babies were tested both at 5m and 7m; partial data excluded; Study details from Soderstrom, emails 23/04/2020 and 01/06/2020",no
soderstrom,"Soderstrom, M., Xu Rattanasone, N., Demuth, K., & Seidl, A. (unpublished). Unpublished data.",Soderstrom et al. (unpublished),,no,LG,,4,4,3,behavior,pref,test_only,HPP,looking_time,within_two,Canadian English (Manitoba),,Canadian English (Manitoba),49.12573,56.815,53.31,58.42,53.4668,,57.01,,67.25668,,,,,,5.676919,Australian English,43.71111,64.7,46.39444,63,51.72727,67,71.15455,,49.4,,,,,,5.12,EnCa-EnAu,native_nonnatdialect,yesyes,yesno,accent,same,segmental,lpf,infant_test,16,typical,audio,diff,,test_lang1,test_lang2,39,,,,214.8462,47,,,0.641,,8.354,8.001,2.517,2.913,0.575,,-0.873,,,,,,,,Y,authors,,https://drive.google.com/drive/folders/1xgh-p6Vua9_x1u8husnE_qNPAtEI9YGT?usp=sharing,,https://drive.google.com/drive/folders/10f_sWZR3YhKquITH8cQIY3IT57ZN5HPN?usp=sharing,"Most babies tested in both natural/lpf (exclusions due to fuss-outs) and some dependence where babies were tested both at 5m and 7m; partial data excluded; Study details from Soderstrom, emails 23/04/2020 and 01/06/2020",no
vicenik2011,"Vicenik, C. (2011). The role of intonation in language discrimination by infants and adults [Doctoral dissertation, University of California]. http://phonetics.linguistics.ucla.edu/research/Vicenik_Diss.pdf",Vicenik (2011),,no,LG,,3.3,3.3,3.3,behavior,discrim,familiarization,HPP,looking_time,within_two,Southern Californian English (LA),,West American English (LA),48.16462,57.90231,53.65,57.11846,54.03154,,57.62923,,67.68154,,,,,,5.778571,German,40.40548,63.38281,45.6254,55.46571,51.5,,53.90459,,66.50108,,,,,,5.478198,EnAmWe-Ge,native_natclassforeign,yesno,yesno,lang,same,intonation,intonation_matched,infant_all,8,typical,audio,diff,,familiarized,novel,16,,7,,216,33,,,0.688,,8.600,7.700,2.900,2.700,,,,-3.588,,,,,0.079,,,paper,,,https://drive.google.com/file/d/1RbLlChHA2QEdvp9yQL0Dw9W5v5vQJIRW/view?usp=sharing,,reversed F sign,yes
vicenik2011,"Vicenik, C. (2011). The role of intonation in language discrimination by infants and adults [Doctoral dissertation, University of California]. http://phonetics.linguistics.ucla.edu/research/Vicenik_Diss.pdf",Vicenik (2011),,no,LG,,4.1,5month_4.1,5month_4.1,behavior,discrim,familiarization,HPP,looking_time,within_two,Southern Californian English (LA),,West American English (LA),48.16462,57.90231,53.65,57.11846,54.03154,,57.62923,,67.68154,,,,,,5.778571,Australian English,43.71111,64.7,46.39444,63,51.72727,67,71.15455,,49.4,,,,,,5.12,EnAmWe-EnAu,native_nonnatdialect,yesyes,yesno,accent,same,none,none,infant_all,8,typical,audio,diff,,familiarized,novel,22,,7,,154,30,,,0.273,,9.300,9.900,3.600,3.700,,,,0.801,,,,,0.381,,,paper,,,https://drive.google.com/file/d/1RbLlChHA2QEdvp9yQL0Dw9W5v5vQJIRW/view?usp=sharing,,,yes
