ds_clean,long_cite,short_cite,same_infant,study_ID,unique_row,d_calc,d_var_calc,mean_age_months,response_mode,behavioral_measure,stimuli_naturalness,exposure_phase
Neonatal Imitation,"Oostenbroek, J., Suddendorf, T., Nielsen, M., Redshaw, J., Kennedy-Costantini, S., Davis, J., . . . Slaughter, V. (2016). Comprehensive longitudinal study challenges the existence of neonatal imitation in humans. Current Biology, 26, 1334ñ1338",Oostenbroek et al. (2016),yes,Oostenbroek2016,192,-0.09,0.02634279,0.6899525657611039,behavior,imitation,NA,familiarization
Neonatal Imitation,"Oostenbroek, J., Suddendorf, T., Nielsen, M., Redshaw, J., Kennedy-Costantini, S., Davis, J., . . . Slaughter, V. (2016). Comprehensive longitudinal study challenges the existence of neonatal imitation in humans. Current Biology, 26, 1334ñ1338",Oostenbroek et al. (2016),yes,Oostenbroek2016,193,-0.01,0.026667,0.6899525657611039,behavior,imitation,NA,familiarization
Neonatal Imitation,"Oostenbroek, J., Suddendorf, T., Nielsen, M., Redshaw, J., Kennedy-Costantini, S., Davis, J., . . . Slaughter, V. (2016). Comprehensive longitudinal study challenges the existence of neonatal imitation in humans. Current Biology, 26, 1334ñ1338",Oostenbroek et al. (2016),yes,Oostenbroek2016,194,-0.01,0.02941214,0.6899525657611039,behavior,imitation,NA,familiarization
Neonatal Imitation,"Oostenbroek, J., Suddendorf, T., Nielsen, M., Redshaw, J., Kennedy-Costantini, S., Davis, J., . . . Slaughter, V. (2016). Comprehensive longitudinal study challenges the existence of neonatal imitation in humans. Current Biology, 26, 1334ñ1338",Oostenbroek et al. (2016),yes,Oostenbroek2016,195,0.28,0.03014765,0.6899525657611039,behavior,imitation,NA,familiarization
Neonatal Imitation,"Oostenbroek, J., Suddendorf, T., Nielsen, M., Redshaw, J., Kennedy-Costantini, S., Davis, J., . . . Slaughter, V. (2016). Comprehensive longitudinal study challenges the existence of neonatal imitation in humans. Current Biology, 26, 1334ñ1338",Oostenbroek et al. (2016),yes,Oostenbroek2016,196,0.06,0.02740976,0.6899525657611039,behavior,imitation,NA,familiarization
Neonatal Imitation,"Oostenbroek, J., Suddendorf, T., Nielsen, M., Redshaw, J., Kennedy-Costantini, S., Davis, J., . . . Slaughter, V. (2016). Comprehensive longitudinal study challenges the existence of neonatal imitation in humans. Current Biology, 26, 1334ñ1338",Oostenbroek et al. (2016),yes,Oostenbroek2016,197,-0.11,0.02743927,0.6899525657611039,behavior,imitation,NA,familiarization
Neonatal Imitation,"Oostenbroek, J., Suddendorf, T., Nielsen, M., Redshaw, J., Kennedy-Costantini, S., Davis, J., . . . Slaughter, V. (2016). Comprehensive longitudinal study challenges the existence of neonatal imitation in humans. Current Biology, 26, 1334ñ1338",Oostenbroek et al. (2016),yes,Oostenbroek2016,198,0.09,0.33372708,0.6899525657611039,behavior,imitation,NA,familiarization
Neonatal Imitation,"Oostenbroek, J., Suddendorf, T., Nielsen, M., Redshaw, J., Kennedy-Costantini, S., Davis, J., . . . Slaughter, V. (2016). Comprehensive longitudinal study challenges the existence of neonatal imitation in humans. Current Biology, 26, 1334ñ1338",Oostenbroek et al. (2016),yes,Oostenbroek2016,199,0.18,0.02750974,0.6899525657611039,behavior,imitation,NA,familiarization
Neonatal Imitation,"Oostenbroek, J., Suddendorf, T., Nielsen, M., Redshaw, J., Kennedy-Costantini, S., Davis, J., . . . Slaughter, V. (2016). Comprehensive longitudinal study challenges the existence of neonatal imitation in humans. Current Biology, 26, 1334ñ1338",Oostenbroek et al. (2016),yes,Oostenbroek2016,200,0.21,0.02755036,0.6899525657611039,behavior,imitation,NA,familiarization
Neonatal Imitation,"Oostenbroek, J., Suddendorf, T., Nielsen, M., Redshaw, J., Kennedy-Costantini, S., Davis, J., . . . Slaughter, V. (2016). Comprehensive longitudinal study challenges the existence of neonatal imitation in humans. Current Biology, 26, 1334ñ1338",Oostenbroek et al. (2016),yes,Oostenbroek2016,201,0.15,0.02785699,0.6899525657611039,behavior,imitation,NA,familiarization
Neonatal Imitation,"Oostenbroek, J., Suddendorf, T., Nielsen, M., Redshaw, J., Kennedy-Costantini, S., Davis, J., . . . Slaughter, V. (2016). Comprehensive longitudinal study challenges the existence of neonatal imitation in humans. Current Biology, 26, 1334ñ1338",Oostenbroek et al. (2016),yes,Oostenbroek2016,202,0,0.02739726,0.6899525657611039,behavior,imitation,NA,familiarization
Neonatal Imitation,"Oostenbroek, J., Suddendorf, T., Nielsen, M., Redshaw, J., Kennedy-Costantini, S., Davis, J., . . . Slaughter, V. (2016). Comprehensive longitudinal study challenges the existence of neonatal imitation in humans. Current Biology, 26, 1334ñ1338",Oostenbroek et al. (2016),yes,Oostenbroek2016,203,-0.08,0.02780031,0.6899525657611039,behavior,imitation,NA,familiarization
Neonatal Imitation,"Oostenbroek, J., Suddendorf, T., Nielsen, M., Redshaw, J., Kennedy-Costantini, S., Davis, J., . . . Slaughter, V. (2016). Comprehensive longitudinal study challenges the existence of neonatal imitation in humans. Current Biology, 26, 1334ñ1338",Oostenbroek et al. (2016),yes,Oostenbroek2016,204,-0.09,0.02988142,0.6899525657611039,behavior,imitation,NA,familiarization
Neonatal Imitation,"Oostenbroek, J., Suddendorf, T., Nielsen, M., Redshaw, J., Kennedy-Costantini, S., Davis, J., . . . Slaughter, V. (2016). Comprehensive longitudinal study challenges the existence of neonatal imitation in humans. Current Biology, 26, 1334ñ1338",Oostenbroek et al. (2016),yes,Oostenbroek2016,205,0.05,0.03031264,0.6899525657611039,behavior,imitation,NA,familiarization
Neonatal Imitation,"Oostenbroek, J., Suddendorf, T., Nielsen, M., Redshaw, J., Kennedy-Costantini, S., Davis, J., . . . Slaughter, V. (2016). Comprehensive longitudinal study challenges the existence of neonatal imitation in humans. Current Biology, 26, 1334ñ1338",Oostenbroek et al. (2016),yes,Oostenbroek2016,206,0.07,0.02858918,0.6899525657611039,behavior,imitation,NA,familiarization
Neonatal Imitation,"Oostenbroek, J., Suddendorf, T., Nielsen, M., Redshaw, J., Kennedy-Costantini, S., Davis, J., . . . Slaughter, V. (2016). Comprehensive longitudinal study challenges the existence of neonatal imitation in humans. Current Biology, 26, 1334ñ1338",Oostenbroek et al. (2016),yes,Oostenbroek2016,207,0,0.02857143,0.6899525657611039,behavior,imitation,NA,familiarization
Neonatal Imitation,"Oostenbroek, J., Suddendorf, T., Nielsen, M., Redshaw, J., Kennedy-Costantini, S., Davis, J., . . . Slaughter, V. (2016). Comprehensive longitudinal study challenges the existence of neonatal imitation in humans. Current Biology, 26, 1334ñ1338",Oostenbroek et al. (2016),yes,Oostenbroek2016,208,0.21,0.02793303,0.6899525657611039,behavior,imitation,NA,familiarization
Neonatal Imitation,"Oostenbroek, J., Suddendorf, T., Nielsen, M., Redshaw, J., Kennedy-Costantini, S., Davis, J., . . . Slaughter, V. (2016). Comprehensive longitudinal study challenges the existence of neonatal imitation in humans. Current Biology, 26, 1334ñ1338",Oostenbroek et al. (2016),yes,Oostenbroek2016,209,0.04,0.02740282,0.6899525657611039,behavior,imitation,NA,familiarization
Neonatal Imitation,"Oostenbroek, J., Suddendorf, T., Nielsen, M., Redshaw, J., Kennedy-Costantini, S., Davis, J., . . . Slaughter, V. (2016). Comprehensive longitudinal study challenges the existence of neonatal imitation in humans. Current Biology, 26, 1334ñ1338",Oostenbroek et al. (2016),yes,Oostenbroek2016,210,0.2,0.02753612,0.6899525657611039,behavior,imitation,NA,familiarization
Neonatal Imitation,"Oostenbroek, J., Suddendorf, T., Nielsen, M., Redshaw, J., Kennedy-Costantini, S., Davis, J., . . . Slaughter, V. (2016). Comprehensive longitudinal study challenges the existence of neonatal imitation in humans. Current Biology, 26, 1334ñ1338",Oostenbroek et al. (2016),yes,Oostenbroek2016,211,0.13,0.02745593,0.6899525657611039,behavior,imitation,NA,familiarization
Neonatal Imitation,"Oostenbroek, J., Suddendorf, T., Nielsen, M., Redshaw, J., Kennedy-Costantini, S., Davis, J., . . . Slaughter, V. (2016). Comprehensive longitudinal study challenges the existence of neonatal imitation in humans. Current Biology, 26, 1334ñ1338",Oostenbroek et al. (2016),yes,Oostenbroek2016,212,-0.15,0.02747537,0.6899525657611039,behavior,imitation,NA,familiarization
Neonatal Imitation,"Oostenbroek, J., Suddendorf, T., Nielsen, M., Redshaw, J., Kennedy-Costantini, S., Davis, J., . . . Slaughter, V. (2016). Comprehensive longitudinal study challenges the existence of neonatal imitation in humans. Current Biology, 26, 1334ñ1338",Oostenbroek et al. (2016),yes,Oostenbroek2016,213,-0.08,0.02780031,0.6899525657611039,behavior,imitation,NA,familiarization
Neonatal Imitation,"Oostenbroek, J., Suddendorf, T., Nielsen, M., Redshaw, J., Kennedy-Costantini, S., Davis, J., . . . Slaughter, V. (2016). Comprehensive longitudinal study challenges the existence of neonatal imitation in humans. Current Biology, 26, 1334ñ1338",Oostenbroek et al. (2016),yes,Oostenbroek2016,214,-0.11,0.03034956,0.6899525657611039,behavior,imitation,NA,familiarization
Neonatal Imitation,"Oostenbroek, J., Suddendorf, T., Nielsen, M., Redshaw, J., Kennedy-Costantini, S., Davis, J., . . . Slaughter, V. (2016). Comprehensive longitudinal study challenges the existence of neonatal imitation in humans. Current Biology, 26, 1334ñ1338",Oostenbroek et al. (2016),yes,Oostenbroek2016,215,0.12,0.03082547,0.6899525657611039,behavior,imitation,NA,familiarization
Neonatal Imitation,"Oostenbroek, J., Suddendorf, T., Nielsen, M., Redshaw, J., Kennedy-Costantini, S., Davis, J., . . . Slaughter, V. (2016). Comprehensive longitudinal study challenges the existence of neonatal imitation in humans. Current Biology, 26, 1334ñ1338",Oostenbroek et al. (2016),yes,Oostenbroek2016,216,-0.07,0.02858918,0.6899525657611039,behavior,imitation,NA,familiarization
Neonatal Imitation,"Oostenbroek, J., Suddendorf, T., Nielsen, M., Redshaw, J., Kennedy-Costantini, S., Davis, J., . . . Slaughter, V. (2016). Comprehensive longitudinal study challenges the existence of neonatal imitation in humans. Current Biology, 26, 1334ñ1338",Oostenbroek et al. (2016),yes,Oostenbroek2016,217,-0.11,0.02861526,0.6899525657611039,behavior,imitation,NA,familiarization
Neonatal Imitation,"Oostenbroek, J., Suddendorf, T., Nielsen, M., Redshaw, J., Kennedy-Costantini, S., Davis, J., . . . Slaughter, V. (2016). Comprehensive longitudinal study challenges the existence of neonatal imitation in humans. Current Biology, 26, 1334ñ1338",Oostenbroek et al. (2016),yes,Oostenbroek2016,218,0,0.02816901,0.6899525657611039,behavior,imitation,NA,familiarization
Neonatal Imitation,"Oostenbroek, J., Suddendorf, T., Nielsen, M., Redshaw, J., Kennedy-Costantini, S., Davis, J., . . . Slaughter, V. (2016). Comprehensive longitudinal study challenges the existence of neonatal imitation in humans. Current Biology, 26, 1334ñ1338",Oostenbroek et al. (2016),yes,Oostenbroek2016,219,-0.21,0.02793303,0.6899525657611039,behavior,imitation,NA,familiarization
Neonatal Imitation,"Oostenbroek, J., Suddendorf, T., Nielsen, M., Redshaw, J., Kennedy-Costantini, S., Davis, J., . . . Slaughter, V. (2016). Comprehensive longitudinal study challenges the existence of neonatal imitation in humans. Current Biology, 26, 1334ñ1338",Oostenbroek et al. (2016),yes,Oostenbroek2016,220,0.07,0.02741427,0.6899525657611039,behavior,imitation,NA,familiarization
Neonatal Imitation,"Oostenbroek, J., Suddendorf, T., Nielsen, M., Redshaw, J., Kennedy-Costantini, S., Davis, J., . . . Slaughter, V. (2016). Comprehensive longitudinal study challenges the existence of neonatal imitation in humans. Current Biology, 26, 1334ñ1338",Oostenbroek et al. (2016),yes,Oostenbroek2016,221,0.07,0.02741427,0.6899525657611039,behavior,imitation,NA,familiarization
Neonatal Imitation,"Oostenbroek, J., Suddendorf, T., Nielsen, M., Redshaw, J., Kennedy-Costantini, S., Davis, J., . . . Slaughter, V. (2016). Comprehensive longitudinal study challenges the existence of neonatal imitation in humans. Current Biology, 26, 1334ñ1338",Oostenbroek et al. (2016),yes,Oostenbroek2016,222,0.14,0.02445073,1.3799051315222075,behavior,imitation,NA,familiarization
Neonatal Imitation,"Oostenbroek, J., Suddendorf, T., Nielsen, M., Redshaw, J., Kennedy-Costantini, S., Davis, J., . . . Slaughter, V. (2016). Comprehensive longitudinal study challenges the existence of neonatal imitation in humans. Current Biology, 26, 1334ñ1338",Oostenbroek et al. (2016),yes,Oostenbroek2016,223,0.3,0.02697067,1.3799051315222075,behavior,imitation,NA,familiarization
Neonatal Imitation,"Oostenbroek, J., Suddendorf, T., Nielsen, M., Redshaw, J., Kennedy-Costantini, S., Davis, J., . . . Slaughter, V. (2016). Comprehensive longitudinal study challenges the existence of neonatal imitation in humans. Current Biology, 26, 1334ñ1338",Oostenbroek et al. (2016),yes,Oostenbroek2016,224,0.29,0.02731499,1.3799051315222075,behavior,imitation,NA,familiarization
Neonatal Imitation,"Oostenbroek, J., Suddendorf, T., Nielsen, M., Redshaw, J., Kennedy-Costantini, S., Davis, J., . . . Slaughter, V. (2016). Comprehensive longitudinal study challenges the existence of neonatal imitation in humans. Current Biology, 26, 1334ñ1338",Oostenbroek et al. (2016),yes,Oostenbroek2016,225,0.14,0.02570465,1.3799051315222075,behavior,imitation,NA,familiarization
Neonatal Imitation,"Oostenbroek, J., Suddendorf, T., Nielsen, M., Redshaw, J., Kennedy-Costantini, S., Davis, J., . . . Slaughter, V. (2016). Comprehensive longitudinal study challenges the existence of neonatal imitation in humans. Current Biology, 26, 1334ñ1338",Oostenbroek et al. (2016),yes,Oostenbroek2016,226,0.29,0.02659607,1.3799051315222075,behavior,imitation,NA,familiarization
Neonatal Imitation,"Oostenbroek, J., Suddendorf, T., Nielsen, M., Redshaw, J., Kennedy-Costantini, S., Davis, J., . . . Slaughter, V. (2016). Comprehensive longitudinal study challenges the existence of neonatal imitation in humans. Current Biology, 26, 1334ñ1338",Oostenbroek et al. (2016),yes,Oostenbroek2016,227,0.18,0.02479259,1.3799051315222075,behavior,imitation,NA,familiarization
Neonatal Imitation,"Oostenbroek, J., Suddendorf, T., Nielsen, M., Redshaw, J., Kennedy-Costantini, S., Davis, J., . . . Slaughter, V. (2016). Comprehensive longitudinal study challenges the existence of neonatal imitation in humans. Current Biology, 26, 1334ñ1338",Oostenbroek et al. (2016),yes,Oostenbroek2016,228,0.35,0.02507411,1.3799051315222075,behavior,imitation,NA,familiarization
Neonatal Imitation,"Oostenbroek, J., Suddendorf, T., Nielsen, M., Redshaw, J., Kennedy-Costantini, S., Davis, J., . . . Slaughter, V. (2016). Comprehensive longitudinal study challenges the existence of neonatal imitation in humans. Current Biology, 26, 1334ñ1338",Oostenbroek et al. (2016),yes,Oostenbroek2016,229,0.27,0.02555007,1.3799051315222075,behavior,imitation,NA,familiarization
Neonatal Imitation,"Oostenbroek, J., Suddendorf, T., Nielsen, M., Redshaw, J., Kennedy-Costantini, S., Davis, J., . . . Slaughter, V. (2016). Comprehensive longitudinal study challenges the existence of neonatal imitation in humans. Current Biology, 26, 1334ñ1338",Oostenbroek et al. (2016),yes,Oostenbroek2016,230,0.35,0.02637692,1.3799051315222075,behavior,imitation,NA,familiarization
Neonatal Imitation,"Oostenbroek, J., Suddendorf, T., Nielsen, M., Redshaw, J., Kennedy-Costantini, S., Davis, J., . . . Slaughter, V. (2016). Comprehensive longitudinal study challenges the existence of neonatal imitation in humans. Current Biology, 26, 1334ñ1338",Oostenbroek et al. (2016),yes,Oostenbroek2016,231,0.38,0.02644895,1.3799051315222075,behavior,imitation,NA,familiarization
Neonatal Imitation,"Oostenbroek, J., Suddendorf, T., Nielsen, M., Redshaw, J., Kennedy-Costantini, S., Davis, J., . . . Slaughter, V. (2016). Comprehensive longitudinal study challenges the existence of neonatal imitation in humans. Current Biology, 26, 1334ñ1338",Oostenbroek et al. (2016),yes,Oostenbroek2016,232,-0.18,0.02449023,1.3799051315222075,behavior,imitation,NA,familiarization
Neonatal Imitation,"Oostenbroek, J., Suddendorf, T., Nielsen, M., Redshaw, J., Kennedy-Costantini, S., Davis, J., . . . Slaughter, V. (2016). Comprehensive longitudinal study challenges the existence of neonatal imitation in humans. Current Biology, 26, 1334ñ1338",Oostenbroek et al. (2016),yes,Oostenbroek2016,233,-0.06,0.02703935,1.3799051315222075,behavior,imitation,NA,familiarization
Neonatal Imitation,"Oostenbroek, J., Suddendorf, T., Nielsen, M., Redshaw, J., Kennedy-Costantini, S., Davis, J., . . . Slaughter, V. (2016). Comprehensive longitudinal study challenges the existence of neonatal imitation in humans. Current Biology, 26, 1334ñ1338",Oostenbroek et al. (2016),yes,Oostenbroek2016,234,0.06,0.02740976,1.3799051315222075,behavior,imitation,NA,familiarization
Neonatal Imitation,"Oostenbroek, J., Suddendorf, T., Nielsen, M., Redshaw, J., Kennedy-Costantini, S., Davis, J., . . . Slaughter, V. (2016). Comprehensive longitudinal study challenges the existence of neonatal imitation in humans. Current Biology, 26, 1334ñ1338",Oostenbroek et al. (2016),yes,Oostenbroek2016,235,-0.2,0.02544464,1.3799051315222075,behavior,imitation,NA,familiarization
