ds_clean,native_lang,infant_type,infant_type_clincal,infant_type_language,infant_native_lang,response_mode,method,dependent_measure,looking,behavioral_measure,unique_row,study_ID,long_cite,short_cite,peer_reviewed,coder,expt_num,expt_condition,same_infant,exposure_phase,participant_design,group_name_1,group_name_2,n_1,n_2,mean_age_1,mean_age_2,x_1,x_2,SD_1,SD_2,t,F,r,d,d_var,corr,test_lang,stimuli_link,data_link,age_range_1,age_range_2,n_excluded_1,n_excluded_2,gender_1,gender_2,num_trials,special_cases_measures,x_dif,SD_dif,contrast_sampa,audio_condition,speaker,speech_type,object_stimulus,cue_type,N_AFC,mean_comprehension_vocab,mean_production_vocab,pointing_modality,motive,correlation_type,condition_type,stimulus_naturalness,contrast_pseudoIPA,sampa_comments,counterbalanced,backness,height,nasality,roundness,tenseness,length,F1_1,F2_1,F1_2,F2_2,duration_word_1,duration_word_2,duration_vowel_1,duration_vowel_2,peripherality,Linguistic,words_to_passage,edge_alignment,familiarization_voice,familiarization_register,familiarization_affect,test_voice,test_register,indexical,rule.type,repetitions,types,tokens,expt_condition2,word_round,word_spiky,multiple_age_groups_younger_older,replication,native,label_present,instruction_code,taxonomic_type,tokens_per_trial,word_types_per_cond,publication_type,main_or_baseline_study,Modality,Semantics,TrainingRule,Speech,Nonspeech,CorrectPronunciation,Mispronunciation,is_correct,n_feature,type_feature,mispron_location,scenarios,Hamlin_Lab,stimuli_type,minimal_pairs,cues_present,word_typicality,ME_trial_type,preceding,task_difficulty,median_production_vocab,sentence_structure,agent_argument_type,patient_argument_type,stimuli_modality,stimuli_actor,transitive_event,intransitive_event,presentation_type,character_identification,practice_phase,test_mass_or_distributed,n_train_test_pair,n_test_trial_per_pair,n_repetitions_sentence,n_repetitions_video,learning_domain,live_video,task,rhythm_class,speech_manip,percentV,deltaC,deltaV,VarcoV,nPVI_V,rPVI_C,corr_imputed,dataset,short_name,domain,d_calc,d_var_calc,g_calc,g_var_calc,r_calc,r_var_calc,z_calc,z_var_calc,log_odds_calc,log_odds_var_calc,es_method,mean_age,n,same_infant_calc,all_mod,mean_age_months,year,doi,original_ma,2nd coder,stimulus_set,lab,main_question_IDS_preference,trial_control,human_coded,data_from_figure,effect_significance_reported,fussers,non_criterion,criterion,criterion_definition,exclusionCriteria,num_minimum_trials,mean_vocab,speaker_fam,speaker_experience,speaker_female,presentation,setting,Coder 1 Comments,Coder 2 Comments,by_major_author,major_author
Word Segmentation (combined),American English,typical,typical,monolingual,NA,behavior,head-turn preference procedure,looking_time,yes,looking,227,Singh2008,"Singh, L. (2008). Influences of high and low variability on infant word recognition. Cognition, 106(2), 833-870. DOI: 10.1016/j.cognition.2007.05.002",Singh (2008),yes,Christina,3,3.1_neutral_word,3_happy_test,familiarization,within_two,3.1_neutral_word,NA,16,NA,236,NA,8.019,8.578,5.72,3.256,-0.62,NA,NA,NA,NA,0.8138134107,native,NA,NA,22,NA,1.5,NA,0.59375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mispronounciation,yes,63.33333333,female (Actress),IDS,happy,female,happy,affect,NA,NA,NA,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8138134107,Word segmentation (behavioral),inworddb,early_language,-0.12011103312960526,0.02372415679623316,-0.11367651349766213,0.02125036876295246,-0.05994750857171836,0.00586732552265011,-0.06001947500732982,0.07692307692307693,-0.21785731552799312,0.0780493474427456,group_means_two,236,16,Singh2008 3_happy_test,NA,7.753752643791453,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Word Segmentation (combined),American English,typical,typical,monolingual,NA,behavior,head-turn preference procedure,looking_time,yes,looking,228,Singh2008,"Singh, L. (2008). Influences of high and low variability on infant word recognition. Cognition, 106(2), 833-870. DOI: 10.1016/j.cognition.2007.05.002",Singh (2008),yes,Christina,3,3.1_happy_mispronunciation,3_happy_test,familiarization,within_two,3.1_happy_mispronunciation,NA,16,NA,236,NA,11.051,8.578,3.556,3.256,2.38,NA,NA,NA,NA,0.2578877204,native,NA,NA,22,NA,1.5,NA,0.59375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mispronounciation,yes,63.33333333,female (Actress),IDS,neutral,female,happy,match,NA,NA,NA,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2578877204,Word segmentation (behavioral),inworddb,early_language,0.7253685473024397,0.1092065202442391,0.6865095179826661,0.09781923321622056,0.34095243127987296,0.01884425534482747,0.35516984749772235,0.07692307692307693,1.3156730099326632,0.3592750509433988,group_means_two,236,16,Singh2008 3_happy_test,NA,7.753752643791453,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Word Segmentation (combined),American English,typical,typical,monolingual,NA,behavior,head-turn preference procedure,looking_time,yes,looking,229,Singh2008,"Singh, L. (2008). Influences of high and low variability on infant word recognition. Cognition, 106(2), 833-870. DOI: 10.1016/j.cognition.2007.05.002",Singh (2008),yes,Christina,3,3.2_happy_word,3_happy_test,familiarization,within_two,3.2_happy_word,NA,16,NA,236,NA,11.658,8.472,2.848,3.02,4.6,NA,NA,NA,NA,0.5555307265,native,NA,NA,22,NA,1.5,NA,0.59375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mispronounciation,yes,63.33333333,NA,IDS,happy,female,happy,match,NA,NA,NA,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5555307265,Word segmentation (behavioral),inworddb,early_language,1.0854233916531086,0.0923756572858668,1.0272757099574064,0.0827433741441326,0.476993122717394,0.0106452329266187,0.5190845063056099,0.07692307692307693,1.9687402577053568,0.30390373123403774,group_means_two,236,16,Singh2008 3_happy_test,NA,7.753752643791453,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Word Segmentation (combined),American English,typical,typical,monolingual,NA,behavior,head-turn preference procedure,looking_time,yes,looking,230,Singh2008,"Singh, L. (2008). Influences of high and low variability on infant word recognition. Cognition, 106(2), 833-870. DOI: 10.1016/j.cognition.2007.05.002",Singh (2008),yes,Christina,3,3.2_neutral_mispronunciation,3_happy_test,familiarization,within_two,3.2_neutral_mispronunciation,NA,16,NA,236,NA,7.803,8.472,3.616,3.02,-0.54,NA,NA,NA,NA,0.1081321273,native,NA,NA,22,NA,1.5,NA,0.59375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mispronounciation,yes,63.33333333,NA,IDS,neutral,female,happy,affect,NA,NA,NA,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1081321273,Word segmentation (behavioral),inworddb,early_language,-0.20081916932250435,0.11274374467398064,-0.19006099953737016,0.10098762078737616,-0.0999072112459249,0.02735032296922876,-0.10024162259503226,0.07692307692307693,-0.36424568164320215,0.3709120528765381,group_means_two,236,16,Singh2008 3_happy_test,NA,7.753752643791453,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Word Segmentation (combined),American English,typical,typical,monolingual,NA,behavior,head-turn preference procedure,looking_time,yes,looking,231,Singh2008,"Singh, L. (2008). Influences of high and low variability on infant word recognition. Cognition, 106(2), 833-870. DOI: 10.1016/j.cognition.2007.05.002",Singh (2008),yes,Christina,3,3.1_happy_word,3_neutral_test,familiarization,within_two,3.1_happy_word,NA,16,NA,236,NA,9.952,9.791,2.884,3.484,0.1,NA,NA,NA,NA,NA,native,NA,NA,22,NA,1.5,NA,0.59375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mispronounciation,yes,63.33333333,NA,IDS,happy,female,neutral,affect,NA,NA,NA,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.62,Word segmentation (behavioral),inworddb,early_language,0.05034236030219972,0.04757919853877489,0.0476454481431533,0.04261797471154931,0.02516320985556568,0.01187221903633909,0.02516852288107403,0.07692307692307693,0.09131094111017976,0.15652928909953231,group_means_two,236,16,Singh2008 3_neutral_test,NA,7.753752643791453,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Word Segmentation (combined),American English,typical,typical,monolingual,NA,behavior,head-turn preference procedure,looking_time,yes,looking,232,Singh2008,"Singh, L. (2008). Influences of high and low variability on infant word recognition. Cognition, 106(2), 833-870. DOI: 10.1016/j.cognition.2007.05.002",Singh (2008),yes,Christina,3,3.1_neutral_mispronounciation,3_neutral_test,familiarization,within_two,3.1_neutral_mispronounciation,NA,16,NA,236,NA,7.99,9.791,2.364,3.484,-2.83,NA,NA,NA,NA,0.6827658243,native,NA,NA,22,NA,1.5,NA,0.59375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mispronounciation,yes,63.33333333,NA,IDS,neutral,female,neutral,match,NA,NA,NA,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6827658243,Word segmentation (behavioral),inworddb,early_language,-0.6049425410009658,0.05109038064727204,-0.5725349048759141,0.0457630354713607,-0.2895172699557855,0.00982248135460588,-0.2980392887537695,0.07692307692307693,-1.097244396265784,0.16808061522988224,group_means_two,236,16,Singh2008 3_neutral_test,NA,7.753752643791453,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Word Segmentation (combined),American English,typical,typical,monolingual,NA,behavior,head-turn preference procedure,looking_time,yes,looking,233,Singh2008,"Singh, L. (2008). Influences of high and low variability on infant word recognition. Cognition, 106(2), 833-870. DOI: 10.1016/j.cognition.2007.05.002",Singh (2008),yes,Christina,3,3.2_neutral_word,3_neutral_test,familiarization,within_two,3.2_neutral_word,NA,16,NA,236,NA,6.246,8.389,1.64,1.656,-4.19,NA,NA,NA,NA,0.2294948636,native,NA,NA,22,NA,1.5,NA,0.59375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mispronounciation,yes,63.33333333,NA,IDS,neutral,female,neutral,match,NA,NA,NA,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2294948636,Word segmentation (behavioral),inworddb,early_language,-1.3003487564674336,0.14915398231395002,-1.2306872159423925,0.13360125520404514,-0.5450911195535151,0.01294822972493489,-0.6113705142546749,0.07692307692307693,-2.358571747763387,0.4906969334285885,group_means_two,236,16,Singh2008 3_neutral_test,NA,7.753752643791453,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Word Segmentation (combined),American English,typical,typical,monolingual,NA,behavior,head-turn preference procedure,looking_time,yes,looking,234,Singh2008,"Singh, L. (2008). Influences of high and low variability on infant word recognition. Cognition, 106(2), 833-870. DOI: 10.1016/j.cognition.2007.05.002",Singh (2008),yes,Christina,3,3.2_happy_mispronunciation,3_neutral_test,familiarization,within_two,3.2_happy_mispronunciation,NA,16,NA,236,NA,7.878,8.389,1.212,1.656,-1.29,NA,NA,NA,NA,0.423664929,native,NA,NA,22,NA,1.5,NA,0.59375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mispronounciation,yes,63.33333333,NA,IDS,happy,female,neutral,affect,NA,NA,NA,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.423664929,Word segmentation (behavioral),inworddb,early_language,-0.35215092951799504,0.0759172050362621,-0.33328570115095957,0.06800109341417737,-0.17340793623117326,0.01731812925652089,-0.17517812947018446,0.07692307692307693,-0.6387311320742283,0.24975759364809855,group_means_two,236,16,Singh2008 3_neutral_test,NA,7.753752643791453,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Word Segmentation (combined),American English,typical,typical,monolingual,NA,behavior,head-turn preference procedure,looking_time,yes,looking,235,Singh2008,"Singh, L. (2008). Influences of high and low variability on infant word recognition. Cognition, 106(2), 833-870. DOI: 10.1016/j.cognition.2007.05.002",Singh (2008),yes,Christina,4,4_happy_word,4_happy_test,familiarization,within_two,4_happy_word,NA,16,NA,227,NA,9.038,7.131,2.928,2.092,2.73,NA,NA,NA,NA,0.4197647756,native,NA,NA,17,NA,2,NA,0.4375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mispronounciation,yes,63.33333333,NA,IDS,variable,female,happy,match,NA,NA,NA,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4197647756,Word segmentation (behavioral),inworddb,early_language,0.749439724023734,0.09008127492327409,0.7092911673796054,0.08068823381998626,0.35089344697529024,0.01518398613080163,0.36646229078099896,0.07692307692307693,1.3593332949661163,0.29635551581282876,group_means_two,227,16,Singh2008 4_happy_test,NA,7.4580586870366945,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Word Segmentation (combined),American English,typical,typical,monolingual,NA,behavior,head-turn preference procedure,looking_time,yes,looking,236,Singh2008,"Singh, L. (2008). Influences of high and low variability on infant word recognition. Cognition, 106(2), 833-870. DOI: 10.1016/j.cognition.2007.05.002",Singh (2008),yes,Christina,4,4_happy_mispronunciation,4_happy_test,familiarization,within_two,4_happy_mispronunciation,NA,16,NA,227,NA,7.802,7.131,2.604,2.092,0.82,NA,NA,NA,NA,0.04071847851,native,NA,NA,17,NA,2,NA,0.4375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mispronounciation,yes,63.33333333,NA,IDS,variable,female,happy,match,NA,NA,NA,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04071847851,Word segmentation (behavioral),inworddb,early_language,0.28409157331197593,0.1224323158745898,0.26887238188454865,0.10966593599863608,0.14063408472233543,0.02882766601453023,0.14157239597070848,0.07692307692307693,0.5152851150575606,0.4027861745304714,group_means_two,227,16,Singh2008 4_happy_test,NA,7.4580586870366945,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Word Segmentation (combined),American English,typical,typical,monolingual,NA,behavior,head-turn preference procedure,looking_time,yes,looking,237,Singh2008,"Singh, L. (2008). Influences of high and low variability on infant word recognition. Cognition, 106(2), 833-870. DOI: 10.1016/j.cognition.2007.05.002",Singh (2008),yes,Christina,4,4_neutral_word,4_neutral_test,familiarization,within_two,4_neutral_word,NA,16,NA,227,NA,8.968,7.076,2.644,1.98,3.8,NA,NA,NA,NA,0.6632846331,native,NA,NA,17,NA,2,NA,0.4375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mispronounciation,yes,63.33333333,NA,IDS,variable,female,neutral,match,NA,NA,NA,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6632846331,Word segmentation (behavioral),inworddb,early_language,0.81003007803327,0.0625940685912058,0.7666356095672019,0.05606719983185493,0.3753943426382192,0.00992139251263431,0.3946876306226349,0.07692307692307693,1.4692320405473391,0.2059262316166179,group_means_two,227,16,Singh2008 4_neutral_test,NA,7.4580586870366945,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Word Segmentation (combined),American English,typical,typical,monolingual,NA,behavior,head-turn preference procedure,looking_time,yes,looking,238,Singh2008,"Singh, L. (2008). Influences of high and low variability on infant word recognition. Cognition, 106(2), 833-870. DOI: 10.1016/j.cognition.2007.05.002",Singh (2008),yes,Christina,4,4_neutral_mispronunciation,4_neutral_test,familiarization,within_two,4_neutral_mispronunciation,NA,16,NA,227,NA,7.524,7.076,2.388,1.98,0.55,NA,NA,NA,NA,0.1049867139,native,NA,NA,17,NA,2,NA,0.4375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mispronounciation,yes,63.33333333,NA,IDS,variable,female,neutral,match,NA,NA,NA,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1049867139,Word segmentation (behavioral),inworddb,early_language,0.2042391679848331,0.11318021194184802,0.1932977839856456,0.1013785763216362,0.101591240341224,0.02742798265863252,0.10194292097906268,0.07692307692307693,0.3704488730426159,0.3723479726324965,group_means_two,227,16,Singh2008 4_neutral_test,NA,7.4580586870366945,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Word Segmentation (combined),American English,typical,typical,monolingual,NA,behavior,head-turn preference procedure,looking_time,yes,looking,239,Singhetal2009,"Singh, L., Nestor, S., Parikh, C., & Yull, A. (2009). Influences of infant-directed speech on early word recognition. Infancy, 14(6), 654-666. DOI: 10.1080/15250000903263973",Singh et al. (2009),yes,Christina,1,1_IDS_to_ADS,1_ADStest,familiarization,within_two,1_IDS_to_ADS,NA,16,NA,224,NA,8.636,NA,NA,NA,2.6,NA,NA,NA,NA,NA,native,NA,NA,32,NA,4,NA,0.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,match,yes,63.33333333,female,IDS,NA,female,ADS,register,NA,NA,NA,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7280416248,Word segmentation (behavioral),inworddb,early_language,0.4793796272725824,0.041176197745125,0.4536985758115511,0.03688263375830871,0.23308772827134677,0.00870573088811949,0.2374521172593103,0.07692307692307693,0.8694984631738463,0.13546426082847046,t_two,224,16,Singhetal2009 1_ADStest,NA,7.359494034785109,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Word Segmentation (combined),American English,typical,typical,monolingual,NA,behavior,head-turn preference procedure,looking_time,yes,looking,240,Singhetal2009,"Singh, L., Nestor, S., Parikh, C., & Yull, A. (2009). Influences of infant-directed speech on early word recognition. Infancy, 14(6), 654-666. DOI: 10.1080/15250000903263973",Singh et al. (2009),yes,Christina,1,1_ADS_to_ADS,1_ADStest,familiarization,within_two,1_ADS_to_ADS,NA,16,NA,224,NA,8.636,NA,NA,NA,-0.36,NA,NA,NA,NA,NA,native,NA,NA,32,NA,4,NA,0.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,match,yes,63.33333333,female,ADS,NA,female,ADS,match,NA,NA,NA,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.658,Word segmentation (behavioral),inworddb,early_language,-0.07443386326128719,0.04292313749999999,-0.07044633487228966,0.03844741493542729,-0.03719118378905912,0.01068631798431524,-0.03720834545262263,0.07692307692307693,-0.1350080938608194,0.1412114622595212,t_two,224,16,Singhetal2009 1_ADStest,NA,7.359494034785109,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Word Segmentation (combined),American English,typical,typical,monolingual,NA,behavior,head-turn preference procedure,looking_time,yes,looking,241,Singhetal2009,"Singh, L., Nestor, S., Parikh, C., & Yull, A. (2009). Influences of infant-directed speech on early word recognition. Infancy, 14(6), 654-666. DOI: 10.1080/15250000903263973",Singh et al. (2009),yes,Christina,1,1_IDS_to_IDS,1_IDStest,familiarization,within_two,1_IDS_to_IDS,NA,16,NA,224,NA,9.064,NA,NA,NA,3.52,NA,NA,NA,NA,NA,native,NA,NA,32,NA,4,NA,0.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,match,yes,63.33333333,female,IDS,NA,female,IDS,match,NA,NA,NA,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.441,Word segmentation (behavioral),inworddb,early_language,0.9304725681071956,0.0969306,0.8806258233871673,0.086823359502551,0.42182020182184865,0.01346243721802004,0.4499041361029767,0.07692307692307693,1.6876905524702115,0.31888889212007737,t_two,224,16,Singhetal2009 1_IDStest,NA,7.359494034785109,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
